fire_id,timestamp,data_type,latitude_min,latitude_max,longitude_min,longitude_max
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:35,observed,37.525889505456995,37.53012440434209,127.03029843648275,127.03085502942403
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:36,observed,37.527196412263095,37.53007844147859,127.0302636051178,127.030751247406
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:40,observed,37.52685811360677,37.530014552363646,127.03020318349202,127.03076752026875
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:40,observed,37.52455681977449,37.530173009236655,127.030273771286,127.03109468460083
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:43,observed,37.524575525919595,37.53007798936632,127.03029505729675,127.03149258931478
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:43,observed,37.52730517352069,37.53000801368996,127.03028100331625,127.03074655850727
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:43,observed,37.524038783885814,37.53008700335467,127.03024085362752,127.0311292775472
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:45,observed,37.52661922878689,37.530057220458986,127.03026428540548,127.0307885392507
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:45,observed,37.52583975897895,37.53007699754503,127.03029571533203,127.03088303883871
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:46,observed,37.52370792812771,37.530012605455184,127.03023091316223,127.03116753578186
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:46,observed,37.52392411408601,37.53001593130606,127.03024853070576,127.0311233552297
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:53,observed,37.52526786804199,37.53012933519152,127.03030822753907,127.03099217414855
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:54,observed,37.52594908255118,37.530097088283966,127.03028798739115,127.03086555163065
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:54,observed,37.524533965499316,37.53009919060601,127.03030939420064,127.03110202153523
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:55,observed,37.526647355821396,37.53002427842882,127.03024112065633,127.0307900651296
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:56,observed,37.526750007911964,37.5300218822338,127.03023933092753,127.03078530311585
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:55:59,observed,37.523814572934754,37.530028129860206,127.03023306210835,127.03115697224935
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:56:00,observed,37.52453295389811,37.53014195760091,127.0302845732371,127.03107917785644
PositiveSyntheticDB_백색회색연기_대기리안반데기옥녀봉_BC004031_002,2025-08-23 14:56:00,observed,37.5240411207411,37.53007403620967,127.03025199254354,127.03112315495808
